lob,vintage,model_score,gross_loss,recovery,ltv,apr,ragu_score,amt_financed_x,month_run
ENT,2026-05-17/2026-05-23,144.0514308267838,0.6877201850959125,0.7896251245041348,1.3551742698022837,-0.1178464591067324,146.7661039470794,3422584.1,2026 M09
ENT,2026-05-24/2026-05-30,144.5245852343698,1.0923979902446774,0.5282473514342773,1.916994185067549,0.1619487111453996,148.22417347226173,3709767.9699999997,2026 M09
ENT,2026-05-31/2026-06-06,143.67618373871798,0.1872266365834605,0.24574989787129375,1.3077940103676793,-0.22339581538812822,145.19355846815228,3243960.59,2026 M09
ENT,2026-06-07/2026-06-13,143.41470914737369,0.3037864055364423,0.3925103256572429,1.3189298793073363,-0.35619662450507766,145.07373913336963,3727649.51,2026 M09
ENT,2026-06-14/2026-06-20,144.37062867536082,0.11675959960894033,0.327759039238939,1.1263841403169719,-0.14629724500773572,145.79523420951793,4023499.5,2026 M09
ENT,2026-06-21/2026-06-27,144.17676605074865,0.12739799152387832,0.2516285636898055,1.3224896170082523,-0.46610189756412174,145.41218032540644,3853838.15,2026 M09
ENT,2026-06-28/2026-07-04,144.95709455091463,0.8259826540930533,0.46837168540031754,1.3965767411998504,-0.19486022523449553,147.4531654063734,3792944.8,2026 M09
ENT,2026-07-05/2026-07-11,145.3182792685078,0.2807677954435519,-1.3484054742105964,1.304028596555303,-0.4399671663029999,145.11470301999307,3260649.5700000003,2026 M09
ENT,2026-07-12/2026-07-18,144.93361719713513,0.8947462979459146,-0.6673984217465058,1.342614691306343,-0.46041752022750954,146.0431622444134,3267858.25,2026 M09
ENT,2026-07-19/2026-07-25,145.10982185787293,0.26276830234269255,-0.10632707158990388,1.5369366865183587,-0.3841392779367775,146.41906049720728,3406842.11,2026 M09
ENT,2026-07-26/2026-08-01,145.38399446757225,0.38936265536881365,-0.8908839115666247,1.4337817958715888,-0.2891700923850063,146.02708491486104,3046532.3299999996,2026 M09
ENT,2026-08-02/2026-08-08,145.24355558187366,0.13973317173798705,-1.5631523101502076,1.8601558492765407,-0.4588679217636709,145.2214243709743,2788790.5699999994,2026 M09
ENT,2026-08-09/2026-08-15,145.92213140002468,0.290443704976866,-1.8459143767167423,1.5322887154357632,-0.33649160946344514,145.56245783425712,3694118.9400000004,2026 M09
ENT,2026-08-16/2026-08-22,145.861031973358,0.40586121908901873,-1.4786970517092477,1.827579755148932,-0.35953115016468334,146.25624474572197,3061619.9299999997,2026 M09
ENT,2026-08-23/2026-08-29,145.7806482857944,0.5082677490576089,-1.1963819628297292,1.7799732407120812,-0.27609329223093254,146.59641402050343,2827948.13,2026 M09
ENT,2026-08-30/2026-09-05,145.09164593704304,2.3278157247184197,-0.7148882363583126,1.3443744130696558,-0.455277105285505,147.59367073318728,1514869.12,2026 M09
KMX,2025-12-28/2026-01-03,142.1519998660871,1.0223744389200249,1.6379725142864812,0.6155547953664418,0.8749182988194121,146.30281991347945,22143632.33,2026 M09
KMX,2026-01-04/2026-01-10,141.77471882444215,0.6473417476704242,0.7919105331959523,0.5451467232194608,0.09684963395052938,143.85596746247853,32529838.64,2026 M09
KMX,2026-01-11/2026-01-17,141.4968101710634,0.5879757480222167,1.0173085204327221,0.5443367734303717,0.10448912062274204,143.75092033357143,33342496.18,2026 M09
KMX,2026-01-18/2026-01-24,141.89914766854693,0.7831201437648474,0.9359890448766414,0.024190719627445498,0.17399487943532538,143.81644245625122,31862679.73,2026 M09
KMX,2026-01-25/2026-01-31,141.60097662897903,0.7429211993786851,0.8123793626332448,0.650090814588793,0.37182720181436796,144.1781952073941,28073454.880000003,2026 M09
KMX,2026-02-01/2026-02-07,142.16146861724098,0.7321644891120798,1.026164384052014,0.39562903846583963,0.41151061466593564,144.72693714353684,35420986.65,2026 M09
KMX,2026-02-08/2026-02-14,142.3805430090218,0.7882406630774597,0.5266347712304823,0.6009579466468679,0.6902057388080541,144.98658212878468,35777213.39,2026 M09
KMX,2026-02-15/2026-02-21,142.07171350093049,0.054964429957067296,0.6746914405279805,0.8282240699675175,0.6590456545695711,144.28863909595265,47769758.839999996,2026 M09
KMX,2026-02-22/2026-02-28,142.0619980473032,-0.2999837518019035,0.37683254493427304,0.5120154874012667,0.17825128855340658,142.82911361639026,77720589.05000001,2026 M09
KMX,2026-03-01/2026-03-07,142.38665363359402,0.09372988251718084,0.41595748846290825,0.3463334780589511,0.5372196894151257,143.7798941720482,61218559.29,2026 M09
KMX,2026-03-08/2026-03-14,142.47979714902795,0.12590939590396033,0.9671152918938951,0.246907621594455,0.8121434156090982,144.63187287402934,59243462.769999996,2026 M09
KMX,2026-03-15/2026-03-21,142.59662935751336,0.3656228867941991,1.1329976953468428,0.5394062849647816,0.8407034611190458,145.47535968573823,46717376.0,2026 M09
KMX,2026-03-22/2026-03-28,142.68161130978638,0.19794470400580622,1.2003329793547153,0.546198641345544,0.5574540924579067,145.18354172695032,44763846.620000005,2026 M09
KMX,2026-03-29/2026-04-04,143.05406661867323,0.33450326632882366,1.0562425402573414,0.5239129397117387,0.7019725043451168,145.67069786931629,42042106.83,2026 M09
KMX,2026-04-05/2026-04-11,142.94131519342886,0.5055657955017239,1.016531987155657,0.19509272842708372,0.6095057440862169,145.26801144859954,33985215.95999999,2026 M09
KMX,2026-04-12/2026-04-18,142.7319357966621,0.5026373290516517,1.3234985901215544,0.604466417100661,0.6029309637075699,145.76546909664356,36228403.68000001,2026 M09
KMX,2026-04-19/2026-04-25,142.77686736301035,0.42228892098137294,1.4822460342653274,0.6727335658315657,0.6554740083863453,146.00960989247497,36891940.06,2026 M09
KMX,2026-04-26/2026-05-02,142.878689479403,0.43649416447001954,0.9910391464291219,0.6211142981778599,0.7155591098539176,145.64289619833391,37575020.150000006,2026 M09
KMX,2026-05-03/2026-05-09,142.95898846836016,0.3774593487972595,1.391070917582264,1.1338367560951352,0.7056506604870086,146.5670061513218,37552927.95,2026 M09
KMX,2026-05-10/2026-05-16,143.4130698984313,0.32062363333241706,1.0561650747881022,1.548008615000175,0.8952675131190118,147.23313473467104,34155455.84,2026 M09
KMX,2026-05-17/2026-05-23,142.97828308418508,0.36492338183415995,1.1896236850632347,1.394051150415129,0.614293151790566,146.54117445328816,37830271.92,2026 M09
KMX,2026-05-24/2026-05-30,142.60687939139638,0.22938567148378297,0.6242870560606804,1.3576382646163152,0.5913150929834533,145.40950547654063,37542139.37,2026 M09
KMX,2026-05-31/2026-06-06,143.29396671560892,0.2688778711153361,0.5700579616785264,1.345906902796541,0.8632854098310865,146.34209486103043,35548297.239999995,2026 M09
KMX,2026-06-07/2026-06-13,142.98318344577507,0.2928249827139666,0.6217410911026643,1.3782933721962594,0.7530951216652174,146.02913801345315,38274707.21,2026 M09
KMX,2026-06-14/2026-06-20,142.78622423850834,0.17465669486244906,0.5005759279608974,1.3732959177717985,0.6789730689187722,145.51372584802223,40258177.94,2026 M09
KMX,2026-06-21/2026-06-27,142.72940505602347,0.03267811368743878,0.52405004192986,2.1322544786122024,0.6441477912760263,146.06253548152898,38057732.900000006,2026 M09
KMX,2026-06-28/2026-07-04,142.596310826975,0.19519256327089352,0.45199065781074027,1.7124389866484393,0.7013271341616248,145.6572601688667,38605527.08,2026 M09
KMX,2026-07-05/2026-07-11,143.01324958254625,0.3562876470060701,0.9515606674358483,1.5064158182413152,0.9240102549760995,146.75152397020562,36904430.46,2026 M09
KMX,2026-07-12/2026-07-18,143.67644352546898,0.05353055945079177,0.6927796826759329,1.2760715670923466,1.0360884219510378,146.7349137566391,36386863.519999996,2026 M09
KMX,2026-07-19/2026-07-25,143.668377942556,0.33698615215968175,0.7524024338114873,1.723943816631462,1.0052932443882308,147.48700358954687,36238429.129999995,2026 M09
KMX,2026-07-26/2026-08-01,143.85306317998857,0.4029388411810544,1.1233405976267758,1.076101312190069,0.9888004488496966,147.44424437983616,36425109.32,2026 M09
KMX,2026-08-02/2026-08-08,144.40280157767577,0.3164321525083551,0.6069229668448618,0.45131273233780933,1.053204748714251,146.83067417808104,36026638.83,2026 M09
KMX,2026-08-09/2026-08-15,143.595500117331,0.5370070192817877,1.0942749140474555,1.5399395022886198,1.157714145039431,147.9244356979883,38294540.629999995,2026 M09
KMX,2026-08-16/2026-08-22,143.86898993962905,0.5407160933939963,0.868256951633286,1.1745478390244106,1.142749884619641,147.59526070830037,36839115.379999995,2026 M09
KMX,2026-08-23/2026-08-29,144.04013853701747,0.5629102186185548,0.7462324720155439,1.0227217677837488,0.9434992441162398,147.31550223955156,36159895.93,2026 M09
KMX,2026-08-30/2026-09-05,144.02056481575391,3.465932159453672,0.6683189508979481,0.6187327913898644,0.9549382698096058,149.72848698730502,30486998.02,2026 M09
KMX,2026-09-06/2026-09-12,144.65328336099137,3.7580598602233692,0.18650500808946105,0.05137214888641939,1.2484431362447146,149.89766351443532,4110336.3099999996,2026 M09
Franchise Independent,2025-12-28/2026-01-03,141.84990769751047,2.9419683998245354,4.402331970606308,4.522408680377359,0.16552974940101411,153.88214649771965,17536399.8,2026 M09
Franchise Independent,2026-01-04/2026-01-10,141.71912698506975,3.0724427897245925,3.7061490947568405,4.4858861293752375,0.034825341332517114,153.01843034025893,20222135.9,2026 M09
Franchise Independent,2026-01-11/2026-01-17,142.03766384774195,2.9235615824089796,2.6399217280176597,4.120906822933177,-0.003375783289877459,151.71867819781187,19333967.43,2026 M09
Franchise Independent,2026-01-18/2026-01-24,141.96784706467832,3.082558536203434,2.789133008048444,4.055462080782739,0.01997023424452777,151.9149709239575,20695514.03,2026 M09
Franchise Independent,2026-01-25/2026-01-31,141.46482601044735,2.776856691771978,2.9697021104071375,4.182015648774141,0.09688646296174022,151.49028692436235,23884081.159999996,2026 M09
Franchise Independent,2026-02-01/2026-02-07,141.421814783289,2.6880856795849772,2.4140859767610823,4.074623875122877,-0.1584913172791328,150.4401189974788,25176186.560000002,2026 M09
Franchise Independent,2026-02-08/2026-02-14,141.76867534344566,2.998906804688201,2.4237951787337995,3.920190238576515,-0.022224897061793154,151.0893426683824,27660444.34,2026 M09
Franchise Independent,2026-02-15/2026-02-21,141.47677957292024,2.8631864899722865,2.2418649253017047,4.166098484378258,0.12555554496749644,150.87348501754,35653788.620000005,2026 M09
Franchise Independent,2026-02-22/2026-02-28,141.40443497989224,2.2051707929810034,1.8957124099743614,4.406298006370177,-0.010735761309174993,149.90088042790862,56757431.56,2026 M09
Franchise Independent,2026-03-01/2026-03-07,141.50256153569654,2.6788333215922,1.9094533061895835,3.904039079962245,0.0363119226284902,150.0311991660691,42213475.45,2026 M09
Franchise Independent,2026-03-08/2026-03-14,141.7505055740894,2.7152871314690903,2.4053126067058415,4.111726529624106,0.15027068415653852,151.13310252604498,40202645.36,2026 M09
Franchise Independent,2026-03-15/2026-03-21,141.79077758279294,2.556382138309952,2.3129117629293914,4.0343303233604235,0.16020264797512557,150.85460445536782,34236443.199999996,2026 M09
Franchise Independent,2026-03-22/2026-03-28,141.8701564227138,2.801952225628324,2.4740773527937248,4.140718630842829,0.07349600531022331,151.36040063728888,36095003.51,2026 M09
Franchise Independent,2026-03-29/2026-04-04,141.97337106331884,2.9348288215855325,2.484636158555137,4.020243468283699,0.1718609481937123,151.58494045993692,35738652.18,2026 M09
Franchise Independent,2026-04-05/2026-04-11,141.95243558821733,2.9057707422014625,2.047982934057292,3.8540170571372476,0.18473443740665083,150.94494075902,31618259.010000005,2026 M09
Franchise Independent,2026-04-12/2026-04-18,141.85457393869888,3.0461856688354607,3.337734473547133,4.379690299177727,0.24145845582013453,152.85964283607933,33396056.840000004,2026 M09
Franchise Independent,2026-04-19/2026-04-25,141.91005718470416,3.116020032633124,3.064969665719674,4.4912342840809405,0.3477430161055646,152.93002418324346,33772457.06,2026 M09
Franchise Independent,2026-04-26/2026-05-02,142.1469890355917,3.119370632942324,3.1433749111166556,4.658301711134209,0.40001241280905236,153.46804870359395,34310799.29000001,2026 M09
Franchise Independent,2026-05-03/2026-05-09,141.74454349673377,3.209883080148112,3.5346421921650215,4.4024009996164315,0.3639515928900978,153.25542136155343,34165168.78,2026 M09
Franchise Independent,2026-05-10/2026-05-16,141.9158439874323,2.8545830939541994,3.443866144889047,4.644015956780448,0.3095417711994348,153.16785095425539,29364414.959999997,2026 M09
Franchise Independent,2026-05-17/2026-05-23,142.04662280001426,2.8929492206392924,3.2149136425612213,4.325900788135874,0.3671200637613059,152.84750651511192,30875007.91,2026 M09
Franchise Independent,2026-05-24/2026-05-30,141.8213674741358,3.1369679054083606,3.683414152856678,4.392423745790272,0.3003995919932682,153.33457287018436,31731981.38,2026 M09
Franchise Independent,2026-05-31/2026-06-06,142.43612351085213,2.839618684534633,2.75874322130568,4.503816634315153,0.29394136333890264,152.8322434143465,28074967.250000004,2026 M09
Franchise Independent,2026-06-07/2026-06-13,142.44000700908725,3.1499607353004024,3.2133807609361273,4.193126037906456,0.6138374642437169,153.61031200747394,27458738.57,2026 M09
Franchise Independent,2026-06-14/2026-06-20,142.38777835806513,3.114990751242536,2.9695261142694074,4.064740076092757,0.4161244028137746,152.9531597024836,28117085.57,2026 M09
Franchise Independent,2026-06-21/2026-06-27,142.05009039131664,3.1028549198207847,2.287056767533988,4.051385124176139,0.35133695950962757,151.84272416235717,28258155.75,2026 M09
Franchise Independent,2026-06-28/2026-07-04,142.4918987249682,3.2619737791952974,2.721102047744687,4.3758135622931915,0.46734503489383317,153.31813314909522,27679729.27,2026 M09
Franchise Independent,2026-07-05/2026-07-11,142.00384550433043,3.1572418087619383,3.310586311434221,4.241600114836694,0.5510202085603804,153.26429394792365,27959891.720000003,2026 M09
Franchise Independent,2026-07-12/2026-07-18,142.11379949209544,2.878695896033357,2.9674314552198475,4.018766831610687,0.3344805380915824,152.3131742130509,27092076.669999998,2026 M09
Franchise Independent,2026-07-19/2026-07-25,142.31049597448097,3.0247393529828934,2.8331818071931116,3.982178381290127,0.47231896986540456,152.62291448581252,27818238.970000003,2026 M09
Franchise Independent,2026-07-26/2026-08-01,142.18847981538622,2.9773235451247544,3.029723542391852,4.102409579698847,0.37225160380572464,152.67018808640742,26497670.1,2026 M09
Franchise Independent,2026-08-02/2026-08-08,142.56791565984696,3.1038822916640596,3.236116716027833,4.293117375707941,0.10568831052994579,153.3067203537767,23688253.5,2026 M09
Franchise Independent,2026-08-09/2026-08-15,142.7007500830807,3.3051711797301064,2.9834766923745955,4.217230809019685,0.0920883020296474,153.29871706623473,22530347.919999998,2026 M09
Franchise Independent,2026-08-16/2026-08-22,142.32843059365453,3.169583764456868,3.310747019037883,4.530902568582675,0.3502537202862575,153.68991766601823,21831270.34,2026 M09
Franchise Independent,2026-08-23/2026-08-29,142.94915651067237,2.9792488598265905,3.1476888762392137,3.989180432106373,0.22608326063673764,153.29135793948126,20173857.849999998,2026 M09
Franchise Independent,2026-08-30/2026-09-05,142.86754160683972,4.200169024615615,4.797531937642171,4.718658458172286,0.4398588559634073,157.02375988323317,11162702.57,2026 M09
Franchise Independent,2026-09-06/2026-09-12,142.49418507653215,4.9558582270755585,2.5373316910308117,3.926324306071192,0.034926225032691556,153.94862552574236,1111147.9,2026 M09
nonKMX,2025-12-28/2026-01-03,141.3036403805167,2.618374258918828,4.0734586767544405,3.673932697512856,0.1142190244986781,151.78362503820148,23245426.200000003,2026 M09
nonKMX,2026-01-04/2026-01-10,141.15943405388396,2.668568101196546,3.551177048058305,3.7622534578955067,0.0031409890006127345,151.1445736500349,26876798.57,2026 M09
nonKMX,2026-01-11/2026-01-17,141.42629973919074,2.5034257857927775,2.715497379497487,3.346425009999617,-0.056717151818697506,149.93493076266188,26123090.8,2026 M09
nonKMX,2026-01-18/2026-01-24,141.38143156387298,2.7696776754286248,2.881893952367551,3.465012503574214,-0.043660569831009084,150.45435512541238,26337107.590000004,2026 M09
nonKMX,2026-01-25/2026-01-31,141.04463671144725,2.440314841140781,3.013243175714226,3.5609844122627563,0.02403609805079678,150.08321523861576,29865104.339999996,2026 M09
nonKMX,2026-02-01/2026-02-07,141.1581493598411,2.4615853546445043,2.4857009393255627,3.5125064334214327,-0.1336061706520949,149.48433591658053,30843287.01,2026 M09
nonKMX,2026-02-08/2026-02-14,141.27379328230947,2.7003442532156097,2.580149244605081,3.4739538112346873,-0.06569672124349138,149.96254387012132,34333535.82,2026 M09
nonKMX,2026-02-15/2026-02-21,141.22919756869837,2.490137803238689,2.363402188642062,3.678979988415195,0.07904055057450701,149.8407580995688,44262788.18000001,2026 M09
nonKMX,2026-02-22/2026-02-28,141.05086695026364,1.7779375111387694,2.131254938530071,3.8694482084880404,-0.05026952698963432,148.77923808143092,73178516.21000001,2026 M09
nonKMX,2026-03-01/2026-03-07,141.28461743258632,2.334594862805026,2.098903709601083,3.4699276740705916,0.006724057011390123,149.1947677360744,51420431.160000004,2026 M09
nonKMX,2026-03-08/2026-03-14,141.5462284026687,2.3499485233534743,2.434410280291398,3.707944229400881,0.09615857408592823,150.13469000980038,47983897.97,2026 M09
nonKMX,2026-03-15/2026-03-21,141.51967178554523,2.2289293096872362,2.343708901740417,3.64511881348287,0.08781887249521401,149.82524768295096,41541848.87,2026 M09
nonKMX,2026-03-22/2026-03-28,141.56351378100996,2.4750314083602065,2.553450839956175,3.7157508258274126,0.039215286935301796,150.34696214208907,43490279.01,2026 M09
nonKMX,2026-03-29/2026-04-04,141.76065580470637,2.548690964185022,2.3804564807145754,3.6394345426118577,0.12021582561345967,150.44945361783127,42522630.53,2026 M09
nonKMX,2026-04-05/2026-04-11,141.76770993654713,2.597642254290859,2.032223732126816,3.616316367258319,0.15100928165371622,150.16490157187687,36784046.31,2026 M09
nonKMX,2026-04-12/2026-04-18,141.69718308194888,2.7245607996482164,3.1585519103403454,4.086697540118199,0.20214977704974793,151.86914310910538,38337174.27,2026 M09
nonKMX,2026-04-19/2026-04-25,141.82435724779248,2.7892746698051587,2.93015323960256,4.164094314504439,0.30549448929314527,152.0133739609978,38346736.730000004,2026 M09
nonKMX,2026-04-26/2026-05-02,141.95137526939507,2.746810217632506,2.9794139563085005,4.383837455433414,0.3291581801205295,152.39059507889002,39193486.13000001,2026 M09
nonKMX,2026-05-03/2026-05-09,141.67534499667454,2.866440006599851,3.2591155356694532,4.101389327167168,0.3187895857472492,152.22107945185826,38918551.11,2026 M09
nonKMX,2026-05-10/2026-05-16,142.1535139689169,2.60181546218659,3.126329857301698,4.359636008317713,0.2703607457521412,152.51165604247504,33028712.639999997,2026 M09
nonKMX,2026-05-17/2026-05-23,142.24668419423617,2.6728876538765736,2.972892164278008,4.029449616166356,0.31872486710387055,152.24063849566093,34297592.01,2026 M09
nonKMX,2026-05-24/2026-05-30,142.10431938386853,2.922958153553382,3.3531557159964165,4.133314941490792,0.2859076255241325,152.79965582043323,35441749.35,2026 M09
nonKMX,2026-05-31/2026-06-06,142.56456681290175,2.564888485699609,2.4984517022025705,4.172778116975091,0.24035646962523985,152.04104158740424,31318927.840000004,2026 M09
nonKMX,2026-06-07/2026-06-13,142.55651129739596,2.80976294392734,2.8762074958287043,3.8495788507566617,0.49789113899655996,152.5899517269052,31186388.08,2026 M09
nonKMX,2026-06-14/2026-06-20,142.6360002632619,2.739659016826097,2.6388181174376135,3.696903783982101,0.345717992542444,152.05709917405014,32140585.07,2026 M09
nonKMX,2026-06-21/2026-06-27,142.30531788714012,2.7457631285211974,2.0427800998194776,3.723883766096746,0.2532341427710129,151.07097902434853,32111993.9,2026 M09
nonKMX,2026-06-28/2026-07-04,142.78899301280052,2.968399110253838,2.4496131397906957,4.016769371024238,0.3875390421666193,152.6113136760359,31472674.07,2026 M09
nonKMX,2026-07-05/2026-07-11,142.3500024440059,2.8568250521297607,2.824004755355879,3.9348023812882227,0.44752224138199936,152.41315687416176,31220541.290000003,2026 M09
nonKMX,2026-07-12/2026-07-18,142.41731676165455,2.66514912530483,2.5761885611856408,3.7307133205279728,0.24891994039491827,151.63828770906787,30359934.919999998,2026 M09
nonKMX,2026-07-19/2026-07-25,142.61591908210139,2.7233918798469814,2.512463900799228,3.7153879651649295,0.3788742797909829,151.9460371077035,31225081.080000002,2026 M09
nonKMX,2026-07-26/2026-08-01,142.51799416670235,2.71045878415862,2.625439236866144,3.827226628342188,0.30404727214428273,151.98516608821362,29544202.43,2026 M09
nonKMX,2026-08-02/2026-08-08,142.84973712615323,2.791672549070855,2.730616322263583,4.036856890430714,0.04622438046688088,152.45510726838526,26477044.07,2026 M09
nonKMX,2026-08-09/2026-08-15,143.15453111891316,2.8805005115758893,2.3031827854578864,3.8390154769917064,0.031716238917659435,152.2089461318563,26224466.86,2026 M09
nonKMX,2026-08-16/2026-08-22,142.76291139004,2.8296687150547504,2.72168495105088,4.19841618740873,0.2629560428444379,152.7756372863988,24892890.27,2026 M09
nonKMX,2026-08-23/2026-08-29,143.297273170622,2.675455043917512,2.6136087689374587,3.717570309356958,0.16434335878525813,152.46825065161917,23001805.979999997,2026 M09
nonKMX,2026-08-30/2026-09-05,143.1333044084132,3.9764376772329237,4.138841511569072,4.315458316455347,0.3328972185887111,155.89693913225923,12677571.690000001,2026 M09
nonKMX,2026-09-06/2026-09-12,142.49418507653215,4.9558582270755585,2.5373316910308117,3.926324306071192,0.034926225032691556,153.94862552574236,1111147.9,2026 M09
POS,2025-12-28/2026-01-03,141.7175233985952,1.8397453479569317,2.8852756239852884,2.1818639482444646,0.4853358881173107,149.1097442068992,45389058.53,2026 M09
POS,2026-01-04/2026-01-10,141.49635119385192,1.5617865996162388,2.0402601083241985,2.0006327387033274,0.05445389345972443,147.1534845339554,59406637.21,2026 M09
POS,2026-01-11/2026-01-17,141.46583510619476,1.4294283898059905,1.763318843610352,1.7752874652671358,0.03367158889748364,146.4675413937757,59465586.980000004,2026 M09
POS,2026-01-18/2026-01-24,141.66486597478567,1.6820955843017964,1.81656798284959,1.5812633086312258,0.07549941667085358,146.82029226723915,58199787.32000001,2026 M09
POS,2026-01-25/2026-01-31,141.31420474667345,1.6178624975354183,1.946840217384782,2.1505447814724192,0.19255423158080096,147.22200647464683,57938559.22,2026 M09
POS,2026-02-01/2026-02-07,141.69446487435798,1.5371385900943135,1.705518467171814,1.8464069427232828,0.1577812287558061,146.9413101031032,66264273.66,2026 M09
POS,2026-02-08/2026-02-14,141.8385629016343,1.7246060256400824,1.5322496522998041,2.007876394088998,0.3200370488277141,147.42333202249088,70110749.21000001,2026 M09
POS,2026-02-15/2026-02-21,141.66650789210863,1.2261540437761513,1.4868720066576926,2.199286910852597,0.38009387182826154,146.9589147252233,92032547.02000001,2026 M09
POS,2026-02-22/2026-02-28,141.57165005453243,0.7077040973818862,1.2276396279035675,2.1402023767847673,0.06743012645489489,145.71462628305756,150899105.26000002,2026 M09
POS,2026-03-01/2026-03-07,141.8835669459084,1.1166993089778556,1.1842333755628682,1.7722745281883836,0.2950449856316637,146.25181914426915,112638990.45,2026 M09
POS,2026-03-08/2026-03-14,142.0620281471227,1.1211597297398401,1.6237250650830037,1.7957103368091578,0.49174250909962397,147.09436578785431,107227360.74,2026 M09
POS,2026-03-15/2026-03-21,142.08972700526633,1.2426438886479494,1.7028552035597089,2.0012029490913648,0.48633576931990363,147.52276481588527,88259224.87,2026 M09
POS,2026-03-22/2026-03-28,142.13063000279638,1.3200580941210311,1.8671286999047798,2.1081053267936207,0.30207396053662,147.7279960841524,88254125.63,2026 M09
POS,2026-03-29/2026-04-04,142.40368642613882,1.4478879741792354,1.7221118126116732,2.090525432864465,0.4094413018563663,148.07365294765057,84564737.36,2026 M09
POS,2026-04-05/2026-04-11,142.33130530023405,1.592973447860177,1.544462489541885,1.9733569738208474,0.3711910497385026,147.8132892611955,70769262.27,2026 M09
POS,2026-04-12/2026-04-18,142.1999276470449,1.6450178972540834,2.266973593817544,2.394822035360053,0.3968731737801424,148.9036143472567,74565577.95000002,2026 M09
POS,2026-04-19/2026-04-25,142.2914035539794,1.628665524428915,2.2201978268986133,2.452167989332867,0.4771006896075296,149.06953558424735,75238676.79,2026 M09
POS,2026-04-26/2026-05-02,142.40525736004486,1.6160057190556594,2.00618642893593,2.542139533930635,0.5182855114216641,149.08787455338876,76768506.28000002,2026 M09
POS,2026-05-03/2026-05-09,142.3057051178365,1.644173712547027,2.341772941898344,2.644110230971467,0.5087658519963062,149.44452785524967,76471479.06,2026 M09
POS,2026-05-10/2026-05-16,142.79385391658397,1.442090655944595,2.073888137617169,2.930245462246144,0.5880542735550517,149.82813244594695,67184168.48,2026 M09
POS,2026-05-17/2026-05-23,142.6303997714782,1.4623857585515643,2.0375874456947556,2.6472120848611675,0.47374718401980226,149.2513322446055,72127863.93,2026 M09
POS,2026-05-24/2026-05-30,142.36283092902312,1.53741299696401,1.9494545793418752,2.7055362566764205,0.44300599215110276,148.9982407541565,72983888.72,2026 M09
POS,2026-05-31/2026-06-06,142.95233413115432,1.3442715437555182,1.473269128798492,2.669942339647829,0.5715211485743431,149.0113382919305,66867225.08,2026 M09
POS,2026-06-07/2026-06-13,142.79161774778652,1.422870567281429,1.633943157850533,2.48784207235833,0.6385145725126598,148.97478811778944,69461095.28999999,2026 M09
POS,2026-06-14/2026-06-20,142.7195340596265,1.3133595111306378,1.4498235688583945,2.404834485398127,0.5310283708746458,148.41857999588828,72398763.00999999,2026 M09
POS,2026-06-21/2026-06-27,142.53532870427895,1.274275785783877,1.2190712794173921,2.860636820992435,0.46525274253230314,148.35456533300496,70169726.80000001,2026 M09
POS,2026-06-28/2026-07-04,142.68284591968666,1.4406615443476765,1.3491387046860785,2.7473319768640896,0.5604024217069304,148.78038056729142,70078201.15,2026 M09
POS,2026-07-05/2026-07-11,142.70929445210948,1.5022423431833003,1.8096706447089577,2.619304983728377,0.7056437247528456,149.34615614848298,68124971.75,2026 M09
POS,2026-07-12/2026-07-18,143.10372681846766,1.241431276014244,1.5494525466291797,2.39257101917034,0.6780430260718372,148.96522468635325,66746798.44,2026 M09
POS,2026-07-19/2026-07-25,143.18125367124603,1.4415197304579395,1.5670363276216797,2.645671796849008,0.7153589836491658,149.55084050982381,67463510.21,2026 M09
POS,2026-07-26/2026-08-01,143.25515563570457,1.4363562666188943,1.7960519703889062,2.308186369537904,0.6821353354733953,149.47788557772364,65969311.75,2026 M09
POS,2026-08-02/2026-08-08,143.74491144994838,1.3649631513693774,1.5065359168937245,1.970177002154411,0.6266400672319308,149.21322758759783,62503682.9,2026 M09
POS,2026-08-09/2026-08-15,143.41626337245256,1.4895459658056895,1.5856489392215054,2.4744244556811243,0.7000397956921239,149.665922528853,64519007.489999995,2026 M09
POS,2026-08-16/2026-08-22,143.42297345798377,1.4637161781033774,1.6156355492837546,2.393896249863821,0.7879807282811758,149.6842021635159,61732005.64999999,2026 M09
POS,2026-08-23/2026-08-29,143.75131579400232,1.38425822969337,1.4722600521347102,2.070466868035428,0.6405669091096796,149.31886785297553,59161701.91,2026 M09
POS,2026-08-30/2026-09-05,143.75997360640486,3.615869257014676,1.687622487577882,1.7044728596248813,0.7722428306112649,151.54018104123358,43164569.71,2026 M09
POS,2026-09-06/2026-09-12,144.19382060515736,4.012955036848109,0.6867681568339533,0.8759738864173523,0.9902030050334923,150.7597206902902,5221484.209999999,2026 M09
